Global ID,,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
sample_geo_accession,id,,,donor_age,ethnicity,disease_state,donr_id,donor_sex,,biosample_type,sample_term_id,tissue,,patient_phenotype
global identifier,tumor_id,Species ID,,,,cancer_status,donor_identifier,gender,,,,tissue_region,phenotype ID,tissue_subtype
,cell_id,species id,,,,cancer_type,human_donor,patient_gender,Biospecimen Class term ID,,sampl term id,cell_type,Phenotype Term ID,
Global ID,,organism id,,Age,donor country,diagnosis,,cell_sex,,,,tissue_source,,
globla id,,speces id,,donor Age,enthivity,donor_type,,,bio class identifier,biospecimen label,,tissue_origin,pheno identifier,Phenotype Term label
,,,,dnr agee,donr ethnicity,disease_status,,Male/Female,term biospecimen class ID,bio label term class,Sample Type term ID,cell_of_origin,phetype term ID,Phenotype Label
global identifier,,Species ID,,,Ethnicity ,,Donor ID,Gender,,, sample ID term,cells,phenotype ID,patient_phenotype
,locla id,species id,,,donor region,,donor identifier ,,Biospecimen Class term ID,Biospecimen class term label,sampl term id,biopsy_tissue,Phenotype Term ID,tissue_subtype
Global ID,local identifier,,,Age,donor country,,dnr identfier,Sex,,,,tissue_cells,,
globla id,,,,donor Age,enthivity,dnr health sts,,M/F,,biosample_type,,tissue_cell_type,pheno identifier,
,,,,dnr agee,donr ethnicity,Health of donor,,donor_sex,,,Sample Type term ID,sorted_cell_type,phetype term ID,
global identifier,local ID,,,,Ethnicity ,Health Status ,Donor ID,gender,,, sample ID term,tumor_type,phenotype ID,
,locla id,,,,donor region,health   ,donor identifier ,patient_gender,,,sample_term_id,tissuetype,Phenotype Term ID,
Global ID,id,,,Age,,disease_state,donr_id,cell_sex,,,,cell_types,,
globla id,tumor_id,,,donor Age,,cancer_status,donor_identifier,,,,,cells_type,,
,,,,donor_age,,cancer_type,human_donor,,,,,source_tissue,,
global identifier,,speces id,,,enthivity,diagnosis,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,donor_type,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,disease_status,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,,species id,,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,,organism id,,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,biospecimen_class_term_id,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,,Species ID,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,biospecimen_class_term_id,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
globla id,,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,species_name,donor_age,donor_ethnicity,donor_health_status,donor_id,donor_sex,biospecimen_class_term_id,biospecimen_class_term_label,sample_type_term_id,sample_type_term_label,phenotype_term_id,phenotype_term_label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
sample_geo_accession,id,,cell_organism,donor_age,ethnicity,disease_state,donr_id,donor_sex,,biosample_type,sample_term_id,tissue,,patient_phenotype
,tumor_id,species id,,,,cancer_status,donor_identifier,gender,,,sampl term id,tissue_region,,tissue_subtype
,cell_id,organism id,,,donr ethnicity,cancer_type,human_donor,patient_gender,Biospecimen Class term ID,Biospecimen class term label,,cell_type,Phenotype Term ID,
,,speces id,Species Name,,Ethnicity ,diagnosis,,cell_sex,,,,tissue_source,,Phenotype Label
global identifier,local ID,,name of species,dnr agee,donor region,donor_type,,,bio class identifier,biospecimen label,Sample Type term ID,tissue_origin,pheno identifier,pheno label
,locla id,Species ID,organism name,,donor country,disease_status,donor identifier ,Sex,term biospecimen class ID,bio label term class, sample ID term,cell_of_origin,phetype term ID,phentype_trm_lbel
Global ID,local identifier,species id,biosample organism name,,enthivity,,dnr identfier,M/F,,,sampl term id,cells,phenotype ID,
globla id,,organism id,organosm name ,Age,donr ethnicity,donor_health_status,,Male/Female,Biospecimen Class term ID,Biospecimen class term label,,biopsy_tissue,Phenotype Term ID,Phenotype Term label
,,speces id,Species Name,donor Age,Ethnicity ,dnr health sts,,Gender,,,,tissue_cells,,Phenotype Label
global identifier,local ID,,name of species,dnr agee,donor region,Health of donor,Donor ID,,bio class identifier,biospecimen label,Sample Type term ID,tissue_cell_type,,patient_phenotype
,locla id,Species ID,organism name,,donor country,Health Status ,donor identifier ,Sex,term biospecimen class ID,bio label term class, sample ID term,sorted_cell_type,,tissue_subtype
Global ID,local identifier,,biosample organism name,,enthivity,health   ,dnr identfier,M/F,,,,tumor_type,,
globla id,,,organosm name ,,donr ethnicity,,,donor_sex,Biospecimen Class term ID,Biospecimen class term label,,tissuetype,,
,,,Species Name,,Ethnicity ,dnr health sts,,gender,,,,cell_types,,
global identifier,local ID,,name of species,,donor region,Health of donor,Donor ID,patient_gender,,biosample_type,,cells_type,,
,locla id,,cell_organism,,ethnicity,Health Status ,donor identifier ,,,,,source_tissue,,
Global ID,id,speces id,biosample organism name,,enthivity,health   ,donr_id,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
globla id,tumor_id,,organosm name ,,donr ethnicity,,donor_identifier,,,,,,phenotype ID,
sample_geo_accession,cell_id,Species ID,Species Name,,Ethnicity ,dnr health sts,human_donor,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,Health of donor,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,Health Status ,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,health   ,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,disease_state,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,cancer_status,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,cancer_type,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,diagnosis,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,donor_type,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
Global ID,local ID,Species ID,Species Name,Age,Ethnicity ,Health Status ,Donor ID,Sex,Biospecimen Class term ID,Biospecimen class term label,Sample Type term ID,Sample Type term label,Phenotype Term ID,Phenotype Term label
globla id,locla id,species id,name of species,donor Age,donor region,health   ,donor identifier ,M/F,,, sample ID term,sample type label,,Phenotype Label
,local identifier,organism id,organism name,dnr agee,donor country,,dnr identfier,Male/Female,bio class identifier,biospecimen label,sampl term id,sam label,pheno identifier,pheno label
global identifier,,speces id,biosample organism name,,enthivity,dnr health sts,,Gender,term biospecimen class ID,bio label term class,,,phetype term ID,phentype_trm_lbel
,,,organosm name ,,donr ethnicity,Health of donor,,,,,,,phenotype ID,
